UML_ID,Mill_Name,Group_Name,Group,Parent_Com,Parent Company,Comments,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,ISO,Country,Province,District,Confidence,Alternativ,Type,Alt Names
PO1000003831,KUANTAN TRADING,KUANTAN TRADING OIL MILL SDN BHD,KUANTAN TRADING OIL MILL,KUANTAN TRADING OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,2.72953000000,102.94003000000,MYS,Malaysia,Pahang,Rompin,1-Fully Verified,,,"KUANTAN TRADING (KERATONG),KUANTAN TRADING OIL MILL,,KUANTAN TRADING OIL MILL SDN BHD,KUANTAN TRADING OIL MILL SDN BHD,KUANTAN TRADING PALM OIL SDN BHD,KUANTAN TRADING OIL,KUANTAN
TRADING OIL
MILL SDN BHD,,,,,,,,,,,,,,KUANTAN TRADING OILL MILL SDN BHD,KUANTAN TRADING OIL MILL SDN
BHD,KERATONG,,,KUANTAN TRADING PALM OIL MILL SDN.,KUANTAN TRADING PALM OIL MILL SDN.,KUANTAN TRADING PALM OIL SDN
BHD,SENTOSA BUMI WIJAYA MILL,KUANTAN TRADING PALM OIL MILL SDN.
BHD.,KUANTAN TRADING PALM OIL MILL SDN.
BHD.,KUANTAN TRADING OIL MILL SDN. BHD.,,,KUANTAN TRADING PALM OIL MILL SDN. BHD.,KUANTAN TRADING PALM OIL MILL SDN. BHD.,,KUANTAN TRADING 0IL MILL SDN BHD,KUANTAN TRADING PALM OIL MILL,KUANTAN TRADING OIL/KERATONG,KUANTAN TRADING
OIL MILL SDN BHD"
PO1000003833,LADANG RAKYAT,LADANG RAKYAT TERENGGANU SDN BHD,Ladang Rakyat Trengganu,LADANG RAKYAT TERENGGANU SDN BHD,,,Not RSPO Certified,,2019-10-31,4.14074000000,103.21899000000,MYS,Malaysia,Trengganu,Kemaman,1-Fully Verified,,,"BUKIT BANDI,,LADANG RAKYAT TERENGGANU SDN BHD,LADANG RAKYAT TERENGGANU SDN BHD,KILANG SAWIT BUKIT BANDI,,,,LADANG RAKYAT TRENGGANU SDN BHD,,,,,,,,,,LADANG RAKYAT TRENGGANU SDN
BHD,LANDING RAKYAT,LADANG RAKYAT TERENGGANU,TRADEWINDS-ULU SEBOL,,,,LADANG RAKYAT TERENGGANU SDN BHD (KS BUKIT BANDI),KILANG SAWIT
LADANG RAKYAT TERENGGANU"
PO1000003834,TAI TAK,LADANG TAI TAK (KOTA TINGGI) SDN BHD,LADANG TAI TAK (KOTA TINGGI),LADANG TAI TAK (KOTA TINGGI) SDN BHD,,,Not RSPO Certified,,2019-10-31,1.69389000000,103.85861000000,MYS,Malaysia,Johor,Kota Tinggi,1-Fully Verified,,,"LADANG TAI TAK (KOTA TINGGI) SDN BHD,,LADANG TAI TAK SDN BHD,,,,KOTA TINGGI,,,,,,,,TAI TAK PALM OIL MILL,KKS TAI TAK,LADANG TAI TAK (KOTA TINGGI) SDN
BHD,LADANG TAI TAK SDN. BHD.,LADANG TAI TAK ( KOTA TINGGI SDN BHD ),TAI TAK SDN BHD,,LADANG TAI TAK"
PO1000003835,LAM SOON,LAM SOON (M) BERHAD,LAM SOON (M),LAM SOON PLANTATIONS SDN BHD,,,RSPO Certified,"RSPO Certified, IP",2019-10-31,5.25483000000,118.17517000000,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified,,,"LAM SOON PLANTATION,LAM SOON PLANTATION SDN BHD,,LAM SOON
PALM OIL MILL,,,,,,,LAM SOON PALM OIL MILL,,,,,LAM SOON POM,LAM SOON PALM
OIL MILLS,LAM SOON PALM OIL MILLS,SONDAI MUARA,LAM SOON PLANTATIONS,,"
PO1000003836,LENGA,LENGA PALMOIL INDUSTRIES SDN BHD,LENGA PALMOIL INDUSTRIES,LENGA PALMOIL INDUSTRIES SDN BHD,,,Not RSPO Certified,,2019-10-31,2.22636000000,102.56933000000,MYS,Malaysia,Johor,Ledang,1-Fully Verified,,,"LENGA PALM OIL INDUSTRIES SDN BHD,,LENGA PALM OIL INDUSTRIES SDN.BHD,LENGA PALM OIL MILL,LENGA PALMOIL,,,,,,,,,,,,,,LENGA KKS,LENGA PALMOIL INDUSTRIES SDN BHD,LENGA PALM OIL INDUSTRIES SDN
BHD,LENGA PALM OIL MILL SDN BHD,,,LENGA PALMOIL MILL,LENGA PALMOIL MILL,LENGA PALM OIL INDUSTRIES SDN. BHD,LENGA PALM OIL INDUSTRIES,,,,,LENGA PALM OIL,,"
PO1000003838,LADANG MILL,LFK GROUP,LFK GROUP,LADANG MILLS SDN BHD,,,Not RSPO Certified,,2019-10-31,5.61828000000,117.64528000000,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified,,,"LADANG MILL SDN BHD,,LADANG,,,,,,,,,,,,,,K.K.S. LADANG MILLS,K.K.S. LADANG MILLS,,,,,,LADANG MILLS SDN BHD,,,LADANGS SDN BHD"
PO1000003839,LIZIZ,LIZIZ PLANTATION SDN BHD,LIZIZ PLANTATION,LIZIZ PLANTATION SDN BHD,,,Not RSPO Certified,,2019-10-31,4.87182000000,101.80558000000,MYS,Malaysia,Kelantan,Gua Musang,1-Fully Verified,,,"KILANG KELAPA SAWIT LIZIZ,KILANG SWIT LIZIZ,KILANG SAWIT LIZIZ,KILANG LIZIZ,,,,,LIQUID PALM MILLER (KILANG SAWIT LIZIZ),LIZIZ PLANTATION,,IKHASAS SDN BHD,BENGALON,LIQUID PALM MILLER SDN BHD,IKHASAS GROUP,,,,LIQUID PALM MILLER SDN BHD (KKS LIZIZ),LIZIZ PALM OIL MILL"
PO1000003840,LCSB LEPAR,LKPP CORPORATION SDN BHD,LKPP Corporation,LKPP CORPORATION SDN BHD,,,Not RSPO Certified,,2019-10-31,3.59264000000,103.08300000000,MYS,Malaysia,Pahang,Pekan,2-High Confidence,,,"LEPAR,LEPAR LCSB POM,,LKPP CORPORATION SDN BHD (LCSB),LKPP CORPORATION SDN BHD,KILANG SAWIT LCSB, LEPAR,ULU LEPAR,K.S. LKPP CORPORATION SDN. BHD.,K.S. LKPP CORPORATION SDN. BHD.,,,,,,,KILANG SAWIT LCSB, LEPAR,,,,,KILANG SAWIT LCSB LEPAR,LKPP CORPORATION,KKS LEPAR,KILANG SAWIT LCSB, LEPAR,KILANG SAWIT LCSB, LEPAR,KILANG SAWIT LCSB, LEPAR,,,KILANG SAWIT LCSB, LEPAR,KILANG SAWIT LCSB, LEPAR,KILANG SAWIT LCSB, LEPAR,KILANG SAWIT LCSB, LEPAR,KILANG SAWIT LCSB, LEPAR,KILANG SAWIT LCSB, LEPAR,,,LKPP (KILANG SAWIT LCSB LEPAR),,LKPP COPORATION SDN BHD"
PO1000003841,SUKAU,MALBUMI GROUP,MALBUMI GROUP,SUKAU PALM OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,5.56841000000,118.20566000000,MYS,Malaysia,Sabah,Sandakan,1-Fully Verified,,,"SUKAU POM (MALBUMI),,,,,,,,,,,,SUKAU PALM OIL MILL,,,,,,,SUKAU PALM OIL MILL SDN. BHD.,SUKAU PALM OIL MILL SDN. BHD.,BRAHMA BINABAKTI MILL,,,,,,SUKAU P0M (MALBUMI),,"
PO1000003842,MALMAJU BINA,MALMAJU BINA SDN BHD,MALMAJU BINA,MALMAJU BINA SDN BHD,,,Not RSPO Certified,,2019-10-31,5.17480000000,100.67410000000,MYS,Malaysia,Perak,Kampar,1-Fully Verified,,,"MALMAJU BINA SDN BHD,MALMAJU BINA SDN BHD,,,MALMAJU BINA SDN. BHD.,MALMAJU BINA SDN. BHD.,EPA - PASIR PANJANG,MALMAJU BINA SDN.BHD.,,,MALMAJU BINS SDN BHD,,"
PO1000003843,MALPOM INDUSTRIES,MALPOM INDUSTRIES BHD,MALPOM INDUSTRIES,MALPOM INDUSTRIES BHD,,,Not RSPO Certified,,2019-10-31,5.20778000000,100.48389000000,MYS,Malaysia,Pulau Pinang,Seberang Perai Selatan,1-Fully Verified,,,"MALPOM INDUSTRIES BHD,MALPOM INDUSTRIES BHD,MALPOM,MALPOM INDUSTRIES BERHAD,KKS MALPOM INDUSTRIES BHD.,KKS MALPOM INDUSTRIES BHD.,SINTONG ABADI MILL,,,,,,MALPOM
INDUSTRIES"
PO1000003844,MALSA,MALSA CORPORATION SDN BHD,MALSA CORPORATION,MALSA CORPORATION SDN BHD,,,Not RSPO Certified,,2019-10-31,5.78193000000,117.65721000000,MYS,Malaysia,Sabah,Beluran,1-Fully Verified,,,"MALSA CORPORATION,MALSA CORPORATION SDN BHD,,,,,,,,,,,,,,,K.K.S. MALSA CORPORATION,K.K.S. MALSA CORPORATION,,,,,,,,MALSA CORPORATION PALM OIL MILL,,"
PO1000003845,AUMKAR,MANILAL & SONS (MALAYA) SDN BHD,Aumkar Plantations,AUMKAR PLANTATIONS SDN BHD,,,Not RSPO Certified,,2019-10-31,4.74744000000,117.86882000000,MYS,Malaysia,Sabah,Lahad Datu,1-Fully Verified,,"Crusher,CPO","AUMKAR OIL MILL,,,,,,,,,AUMKAR PLANTATIONS SDN BHD,AUMKAR PALM OIL MILL,,,,,MANILAL & SONS (MALAYA) SDN BHD,MANILAL & SONS (MALAYA) SDN BHD,AUMKAR PALM
OIL MILL,AGUNG AGRO LESTARI,,,,,,,,AUMKAR POM,AUMKAR OIL"
PO1000003846,NAM BEE,MELAKA TONG BEE SDN BHD,MELAKA TONG BEE,NAM BEE COMPANY SDN BHD,,,Not RSPO Certified,,2019-10-31,2.49667000000,102.49058000000,MYS,Malaysia,Negeri Sembilan,Tampin,1-Fully Verified,,"Crusher,CPO","KKS NAM BEE,,MELAKA TONG BEE SDN BHD,MELAKA TONG BEE SDN BHD,NAM BEE COMPANY SDN BHD,KILANG KELAPA SAWIT NAM BEE,NAM BEE SDN BHD,,,,,,,,,,,AIR KUNING  SELATAN,,,,K.K.S. NAM BEE,K.K.S. NAM BEE,,NAMBEE COMPANY SDN BHD,NAM BEE PALM OIL MILL,NAM BEE COMPANY SENDIRIAN
BERHAD,,,,,"
PO1000003849,MINSAWI,MINSAWI INDUSTRIES (KUALA KANGSAR) SDN BHD,MINSAWI INDUSTRIES (KUALA KANGSAR),MINSAWI INDUSTRIES (KUALA KANGSAR) SDN BHD,,,Not RSPO Certified,,2019-10-31,4.90360000000,100.90698000000,MYS,Malaysia,Perak,Kuala Kangsar,1-Fully Verified,,,"MINSAWI INDUSTRIES (KUALA KANGSAR) SDN BHD,KUALA KANGSAR,MINSAWI INDUSTRIES (KUALA KANGSAR),DMNI NBSHADWI,,MINSAWI INDUSTRIES (KUALA KANGSAR)
SDN BHD,,,MINSAWI INDUSTRIES (KUALA
KANGSAR) SDN BHD,MINSAWI INDUSTRIES (KUALA KANGSAR) SDN B,MN IBNSHADWI,,,MINSAWI INDUSTRIES (K. KANGSAR) SDN.,MINSAWI INDUSTRIES (KUALA KANGSAR) SD,MINSAWI INDUSTRIES (K. KANGSAR) SDN.
BHD.,MINSAWI INDUSTRIES (K. KANGSAR) SDN. BHD.,MINSAWI INDUSTRIES (K. KANGSAR) SDN. BHD.,MINSAWI INDUSTRIES (KUALA KANGSAR) SDN
BHD,MINSAWI INDUSTRIES (KUALAKANGSAR) SDN BHD,MINSAWI INDUSTRIES (K. KANGSAR) SDN.
BHD."
PO1000003850,MJM,PUI GROUPS,PUI GROUPS,MJM (PALM OIL MILL) SDN BHD,,,Not RSPO Certified,,2019-10-31,3.96092000000,113.79154000000,MYS,Malaysia,Sarawak,Miri,1-Fully Verified,,,"MEGA JUDAMAS,MJM (POM) SDN BHD,,,,,,,,,MJM (PALM OIL MILL) SDN. BHD.,MJM (PALM OIL MILL) SDN. BHD.,ENG HONG,,,MJM (POM  SDN BHD,,"
PO1000003851,TANAH EMAS,GOLDEN LAND BERHAD,Golden Land,TANAH EMAS OIL PALM PROCESSING SDN BHD,,,Not RSPO Certified,,2019-10-31,5.64699000000,117.29287000000,MYS,Malaysia,Sabah,Beluran,1-Fully Verified,,,"TANAH EMAS OIL PALM PROCESSING SDN,,TANAH,THADNAH EMAS,TANAH EMAS OIL PALM PROCESSING SDN BHD,,,,,,,,,,,,,,TANAH EMAS OIL PALM PROCESSING SDN
BHD,MONSOK,TANAH EMAS OIL PALM
PROCESSING SDN BHD,TBAHNDAH EMAS,TBAHNDAH EMAS,K.K.S. TANAH EMAS OIL PALM PROCESSING,K.K.S. TANAH EMAS OIL PALM PROCESSING,,,,TANAH EMAS MILL,TANAH EMAS OIL PALM PROCESSING,TANAH EMAS OIL PALM PROCESSING SDNBHD"
PO1000003853,TEMERLOH,NGAN & NGAN HOLDINGS SDN BHD,NGAN & NGAN HOLDINGS,TEMERLOH MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,4.64803000000,100.69497000000,MYS,Malaysia,Perak,Larut and Matang,1-Fully Verified,,,"TEMERLOH (TOPAZ EMAS),TEMERLOH MILL SDN BHD,TEMERLOH MILL SDN BHD,,,,,,TEMERLOH MILL SDN. BHD.,TEMERLOH MILL SDN. BHD.,NGAN & NGAN HOLDING SDN BHD,,,,"
PO1000003854,PITAS,NGIN KONG GROUP,NGIN KONG GROUP,PITAS PALM OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,6.67520000000,116.96010000000,MYS,Malaysia,Sabah,Pitas,1-Fully Verified,,,"PITAS PALM OIL MILL SDN BHD,,,,,,,,,,,,,,,PITAS PALM OIL MILL SDN. BHD.,PITAS PALM OIL MILL SDN. BHD.,,,,,,,PITAS PALM 0IL MILL SDN BHD,,"
PO1000003855,BERKAT SETIA,NPC RESOURCES BERHAD,NPC Resources,BERKAT SETIA SDN BHD,,,Not RSPO Certified,,2019-10-31,5.71003000000,117.62077000000,MYS,Malaysia,Sabah,Beluran,1-Fully Verified,,,"BERKAT SETIA SDN BHD,,,,,,,,,,,,,,,BERKAT SETIA SDN. BHD.,BERKAT SETIA SDN. BHD.,BSS II MILL,,,,,,,"
PO1000003856,SUNGAI RUKU,BUDAYA POTENSI SDN BHD,BUDAYA POTENSI,SUNGAI RUKU OIL PALM PLANTATION SDN BHD,,,Not RSPO Certified,,2019-10-31,5.56367000000,117.90028000000,MYS,Malaysia,Sabah,Kinabatangan,1-Fully Verified,,,"SG RUKU OIL PALM PLANTATION SDN BHD,,BSHUDNGAI RUKU,SUNGAI RUKU PALM OIL MILL,SUNGAI RUKU PALM OIL MILL,,,,,,,,,,,SUNGAI RUKU OIL,,SG RUKU OIL MILL,,,,,,,,SUNGAI RUKU OIL PALM PLANTATION SDN BHD,K.K.S. SUNGAI RUKU,K.K.S. SUNGAI RUKU,DJAJA PUTRA INDONESIA MILL,SUNGAI RUKU MILL,,,,,,SG RUKU OIL PALM PLANTATION SDN,SG RUKU 0IL PALM PLANTATION SDN BHD,,"
PO1000003857,PANTAI REMIS,PANTAI REMIS PALM OIL MILL SDN BHD,PANTAI REMIS PALM OIL MILL,PANTAI REMIS PALM OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,4.36716000000,100.69615000000,MYS,Malaysia,Perak,Manjung,1-Fully Verified,,,"PANTAI REMIS PALM OIL MILL SDN BHD,PANTAI REMIS PALM OIL MILL SDN BHD,,,,PANTAI REMIS PALM OIL MILL SDN
BHD,K.K.S. PANTAI REMIS,KOSMA POM,,,,"
PO1000003858,LADANG HASSAN,PEMBANGUNAN LADANG HASSAN SDN BHD,PEMBANGUNAN LADANG HASSAN,PEMBANGUNAN LADANG HASSAN SDN BHD,,,Not RSPO Certified,,2019-10-31,5.78435000000,117.70015000000,MYS,Malaysia,Sabah,Sandakan,1-Fully Verified,,,"PEMBANGUNAN LADANG HASSAN,PEMBANGUNAN LADANG HASSAN SDN BHD,,PEMBANGUNAN,DLADANG HASSAN,,,,,,,,,,,,,,PEMBANGUNAN LADANG HASSAN
SDN BHD,LDADANG HASSAN,LADANG HASSAN PALM OIL MILL,PEMBANGUNAN LADANG HASSAN PALM OIL,PEMBANGUNAN LADANG HASSAN PALM OIL,PEMBANGUNAN LADANG HASSAN SDN
BHD,PEMBANGUNAN LADANG HASSAN PALM OIL MILL,PEMBANGUNAN LADANG HASSAN PALM OIL MILL,,,,,,PEMBANGUNAN LADANG HASSAN MILL,,,PEMBANGUNAN LADANG HASSANSDN BHD,PEMBANGUNAN LADANG HASSAN PALM OIL
MILL"
PO1000003859,KAMPUNG GAJAH,PERAK AGRO OIL FARM SDN BHD,PERAK AGRO OIL FARM,PERAK AGRO MILLS SDN BHD,,,Not RSPO Certified,,2019-10-31,4.24280000000,100.96890000000,MYS,Malaysia,Perak,Perak Tengah,1-Fully Verified,,,"SADC,PERAK AGRO MILLS SDN BHD (SADC),PERAK AGRO MILLS SDN BHD (SADC),PERAK AGRO MILLS (SADC),PERAK AGRO MILLS SDN BHD (SADC)-KAMPUNGGAJAH,KILANG KELAPA
SAWIT KG GAJAH,,,,PERAK AGRO MILLS SDN BHD
(SADC),KAMPONG GAJAH,KG. GAJAH,,,KILANG KELAPA SAWIT KAMPUNG GAJAH,PERAK AGRO MILLS SDN BHD,KILANG KELAPA SAWIT KG GAJAH,,,PERAK AGRA MILLS SDN BHD (SADC)-KAMPUNG GAJAH,PERAK AGRO MILLS SDN BHD (SADC)-KAMPUNG GAJAH,PERAK AGRO MILLS SDN BHD (SADC) (KKS KAMPUNG
GAJAH),KAMPUNG GAJAH PALM OIL MILL,,,PERAK AGRO OIL PALM SDN BHD"
PO1000003860,PERAK MOTOR,PERAK MOTOR COMPANY SDN BHD,PERAK MOTOR COMPANY,PERAK MOTOR COMPANY SDN BHD,,,Not RSPO Certified,,2019-10-31,3.96498000000,101.17839000000,MYS,Malaysia,Perak,Hilir Perak,1-Fully Verified,,,"PERAK MOTOR CO. SDN BHD,PERAK MOTOR CO. SDN BHD,PERAK MOTOR CO.,PERAK MOTOR CO.
SDN BHD (PALM
OIL MILL DIV),PERAK MOTOR PALM OIL MILL,,,KKS PERAK MOTOR CO. SDN.BHD.,KKS PERAK MOTOR CO. SDN.BHD.,PERAK MOTOR CO. SDN BHD (PALM OIL MILL DIV),,"
PO1000003861,PPNJ BUKIT BUJANG,PERTUBUHAN PELADANG NEGERI JOHOR (PPNJ),PPNJ,PERTUBUHAN PELADANG NEGERI JOHOR (PPNJ),,,Not RSPO Certified,,2019-10-31,2.79989000000,102.75841000000,MYS,Malaysia,Johor,Segamat,1-Fully Verified,,,"BUKIT BUJANG,,APNEGR)TUBUHAN PELADANG NEGERI JOHOR,PERTUBUHAN PELADANG NEGERI JOHOR (BKT BUJANG),PPNNJ)J BUKIT BUJANG,PERTUBUHAN PELADANG NEGERI JOHOR (BKT,KILANG KELAPA SAWIT BUKIT
BUJANG,,,,,KILANG KELAPA SAWIT BUKIT BUJANG,PERTUBUHAN PELADANG NEGERI JOHOR
(BKT BUJANG),PERTUBUHAN PELADANG NEGERI JOHOR
(BKT BUJANG),,,,,,,,,,PERTUBUHAN PELADANG NEGERI
JOHOR (BKT BUJANG),PERTUBUHAN PELADANG NEGERI JOHOR (BKT
BUJANG),PNPJN)J BUKIT BUJANG,PNPJN)J BUKIT BUJANG,PNPJN)J BUKIT BUJANG,,,KKS PPNJ KAHANG,PPNJ - BUKIT BUJANG PALM OIL,PPNJ - BUKIT BUJANG PALM OIL MILL,PERTUBUHAN PELADANG NEGERI JOHOR (BUKIT BUJANG),PERTUBUHAN PELADANG NEGERI JOHOR (B,,BUKIT BUJANG POM,PPNJ BUKIT BUJANG POM"
PO1000003862,PPNJ KAHANG,PERTUBUHAN PELADANG NEGERI JOHOR (PPNJ),PPNJ,PERTUBUHAN PELADANG NEGERI JOHOR (PPNJ),,,Not RSPO Certified,,2019-10-31,2.17140000000,103.47960000000,MYS,Malaysia,Johor,Keluang,1-Fully Verified,,,"PERTUBUHAN PELADANG NEGERI JOHOR (KAHANG),PPNJ (KAHANG),,)PERTUBUHAN PELADANG NEGERI JOHOR,PPNNJ)J KAHANG,KILANG SAWIT PPNJ KAHANG,PERTUBUHAN PELADANG NEGERI JOHOR,PERTUBUHAN PELADANG NEGERI JOHOR,,,,,PERTUBUHAN PELADANG NEGERI JOHOR
(KAHANG),PERTUBUHAN PELADANG NEGERI JOHOR
(KAHANG),,,,,,,,,,PERTUBUHAN PELADANG NEGERI
JOHOR (KAHANG),(KAHANG),PNPJN)J KAHANG,PNPJN)J KAHANG,PNPJN)J KAHANG,,,KILANG KELAPA SAWIT PPNJ KAHANG,KKS BUKIT BUJANG,PPNJ - KAHANG MILL,PERTUBUHAN PELADANG NEGERI JOHOR (K,,PPNJ KAHANG POM,PPJ KAHAG PALM OIL MILL"
PO1000003863,BINTANG PALM OIL MILL,BELL GROUP,BELL GROUP,PERUSAHAAN MINYAK SAWIT BINTANG SDN BHD,,,Not RSPO Certified,,2019-10-31,2.159132,103.121813,MYS,Malaysia,Johor,Batu Pahat,1-Fully Verified,,,"PERUSAHAAN MINYAK SAWIT BINTANG,,PERUSAHAAN MINYAK SAWIT BINTANG SDN BHD,BELL PALM RESOURCES SDN BHD,KILANG SAWIT BINTANG SDN BHD,KKS BINTANG,,,,,PERUSAHAAN MINYAK SAWIT BINTANG
SDN BHD,PERUSAHAAN MINYAK SAWIT BINTANG
SDN BHD,KILANG KELAPA SAWIT BINTANG,,,,,,,,,,BINTANG MILL,PERUSAHAAN MINYAK SAWIT
BINTANG SDN BHD,KKS BINTANG SDP,PERUSAHAAN MINYAK SAWIT BINTAN,,,PERUSAHAAN MINYAK SAWIT BINTANG SDN.,PERUSAHAAN MINYAK SAWIT BINTANG SDN.,BELL PALM RESOURCES SDN BHD - BINTANG MILL,BELL PALM RESOURCES SDN BHD - BINTANG MILL,BELL PALM RESOURCES SDN BHD - BINTANG MILL,BELL PALM RESOURCES SDN BHD - BINTANG MILL,PERUSAHAAN MINYAK SAWIT
BINTANG,BLANKAHAN OIL MILL,BINTANG POM,BINTANG,PERUSAHAAN MINYAK SAWIT BINTANG SDN.
BHD.,PERUSAHAAN MINYAK SAWIT BINTANG SDN.
BHD.,,,PMS BINTANG POM,PERUSAHAAN MINYAK SAWIT BINTANG SDN. BHD.,PERUSAHAAN MINYAK SAWIT BINTANG SDN. BHD.,,PERUSAHAAN MINYAK SAWIT BINTANG SDN
BHD"
PO1000003864,PINEHILL,PINEHILL PACIFIC BERHAD,Pinehill Pacific,PINEHILL PLANTATIONS (MALAYSIA) SDN BHD,,,Not RSPO Certified,,2019-10-31,3.96994000000,101.09662000000,MYS,Malaysia,Perak,Hilir Perak,1-Fully Verified,,,"PINEHILL PLANTATIONS (MALAYSIA),PINEHILL PACIFIC BERHAD,PINEHILL PLANTATIONS (M),PDINEHILL,PINEHILL PLANTATIONS (MALAYSIA) SDN BHD,PINEHILL PLANTATIONS (MALAYSIA) SDN
BHD,PINEHILL PLANTATIONS (MALAYSIA)
SDN BHD,PINEHILL PLANTATIONS (MALAYSIA) SDN.,PINEHILL PLANTATIONS,PINEHILL PLANTATIONS (MALAYSIA) SDN. BHD."
PO1000003866,SUBURMAS,WILMAR,Wilmar,SUBURMAS PLANTATIONS SDN BHD,,,Not RSPO Certified,,2019-10-31,3.52525000000,113.35753000000,MYS,Malaysia,Sarawak,Bintulu,1-Fully Verified,,,"SUBURMAS PLANTATIONS,SUBURMAS PLANTATIONS SDN BHD,,PPB OIL PALMS BERHAD - SUBURMAS PLANTATIONS,,,,,,,,SUBURMAS PALM OIL MILL SDN. BHD.,SUBURMAS PALM OIL MILL SDN. BHD.,PPB OIL PALMS BERHAD - SUBURMAS
PLANTATIONS,SUBURBAN,PLANTATIONS,,,,,,"
PO1000003868,CHEEKAH-KEMAYAN,PROSPER GROUP,Prosper Group,CHEEKAH-KEMAYAN PLANTATIONS SDN BHD,,,RSPO Certified,"RSPO Certified, MB",2019-10-31,3.14858000000,102.47536000000,MYS,Malaysia,Pahang,Bera,1-Fully Verified,,,"CHEEKAH KEMAYAN PLANTATION SDN BHD,CHEEKAH-KEMAYAN PLANTATIONS SDN BHD,CHEEKAH-KEMAYAN PLANTATIONS SDN
BHD,CHEEKAH‐KEMAYAN,CHEEKAH-KEMAYAN PLANTATIONS
SDN BHD,KEMAYAN,KEMAYAN PALM OIL MILL,KEMAYAN PALM OIL MILL,PROSPER GROUP,CHEEKAH-KEMAYAN PLANTATIONS SDN.BHD.,CHEEKAH- KEMAYAN
PLANTATIONS SDN BHD,CHEEKAH KEMAYAN PLANTATION,ASIA SAWIT LESTARI MILL,CHEEKAH KEMAYAN PALM OIL MILL,CHEEKAH - KEMAYAN PLANTATION,,KILANG KELAPA SAWIT CHEEKAH-KEMAYAN,CHEEKAH KEMAYAN,CHEEKAH
KEMAYAN PALM
OIL MILL"
PO1000003869,ENDAU,FAR EAST HOLDINGS BERHAD,FEHB,ENDAU PALM OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,2.67994000000,103.50536000000,MYS,Malaysia,Pahang,Rompin,1-Fully Verified,,,"ENDAU POM,,ENDAU PALM OIL MILL SDN BHD,ENDAU PALM OIL MILL SDN BHD,,,,ENDAU PALM OIL MILL SDN BHD (450858-P),,,,,,,,ENDAU PALM OIL MILL,,,ENDAU PALM OILS MILL SDN BHD,DUPONT & LEOSK,"
PO1000003871,KOSFARM,FAR EAST HOLDINGS BERHAD,FEHB,KILANG KOSFARM SDN BHD,,,Not RSPO Certified,,2019-10-31,2.99340000000,102.82000000000,MYS,Malaysia,Pahang,Rompin,1-Fully Verified,,,"KILANG KOSFARM,KILANG KOSFARM SDN BHD,,,,,,,,,KILANG KOSFARM SDN BHD*,,KILANG KOSFARM SDN. BHD.,KILANG KOSFARM SDN. BHD.,PROSPER GROUP OF COMPANIES ANIES SDN BHD,,KILANG KOSFARM SENDIRIAN BERHAD,TANJUNG DALAM POM,,,KILANG KOSFARM SDN
BHD,,KOSFARM PALM OIL MILL,KOSFARM POM"
PO1000003872,PROSPER,FAR EAST HOLDINGS BERHAD,FEHB,PROSPER PALM OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,2.89080000000,102.52201000000,MYS,Malaysia,Negeri Sembilan,Jempol,1-Fully Verified,,,"PROSPER PALM OIL MILL,PROSPER PALM OIL MILL SDN BHD,,KILANG KELAPA SAWIT PROSPER SDN BHD,,,,PROSPER PALM OIL MILL SDN BHD (37206-
D),,,,,,,,PROSPER TRADING SDN BHD,KILANG KELAPA SAWIT SAWIRA,PROSPER PALM OIL MILL SDN. BHD.,,,KILANG KELAPA SAWIT PROSPER SDN. BHD.,PROSPER GROUP,KILANG KELAPA SAWIT PROSPER SDN
BHD,PROSPER PALM OIL
MILL SDN BHD,PROSPER PALM OIL MILL / SAWIRA,,PROSPER POM"
PO1000003873,ROMPIN,FAR EAST HOLDINGS BERHAD,FEHB,ROMPIN PALM OIL MILL SDN BHD,,,Not RSPO Certified,,2019-10-31,3.07722000000,103.17472000000,MYS,Malaysia,Pahang,Pekan,1-Fully Verified,,,"ROMPIN PALM OIL MILL,,KKS ROMPIN,ROMPIN PALM OIL MILL SDN BHD,,,ROMPIN PALM OIL MILL SDN BHD (288511-
T),,,,,,,,K.K.S. ROMPIN,PMKS PORTIBI,,,,,,ROMPIN PALM OIL
MILL SDN BHD"
